2015	6	3	1	20	4.29	234.	10.95	92.8	991.6	0.0			
2015	6	3	1	30	4.29	242.	10.92	85.3	991.9	0.0			
2015	6	3	1	40	4.55	242.	10.34	85.3	992.0	0.0			
2015	6	3	1	50	4.36	238.	9.85	87.0	992.2	0.0			
2015	6	3	2	0	4.20	242.	9.59	87.3	992.5	0.0			
2015	6	3	2	10	4.38	242.	9.39	87.1	992.6	0.0			
2015	6	3	2	20	4.23	242.	9.22	87.5	992.3	0.0			
2015	6	3	2	30	4.00	241.	9.10	87.8	992.4	0.0			
2015	6	3	2	40	3.14	243.	9.09	87.8	992.3	2.8			
2015	6	3	2	50	3.02	241.	9.06	87.5	992.2	4.1			
2015	6	3	3	0	2.91	242.	9.06	88.0	992.2	6.9			
2015	6	3	3	10	2.63	239.	9.10	88.1	992.1	5.8			
2015	6	3	3	20	1.79	236.	9.00	89.2	992.0	5.2			
2015	6	3	3	30	1.63	221.	8.96	90.4	992.0	9.0			
2015	6	3	3	40	1.68	219.	8.96	91.2	992.1	6.6			
2015	6	3	3	50	1.79	232.	9.02	90.6	992.0	8.6			
2015	6	3	4	0	1.91	229.	9.06	89.9	991.7	14.9			
2015	6	3	4	10	1.79	220.	9.06	90.4	991.8	11.2			
2015	6	3	4	20	1.88	215.	9.20	89.8	991.8	11.7			
2015	6	3	4	30	2.21	206.	9.22	90.0	991.7	13.7			
2015	6	3	4	40	2.43	211.	9.11	91.3	991.6	14.5			
2015	6	3	4	50	2.42	199.	9.08	90.9	991.4	20.5			
2015	6	3	5	0	2.81	210.	8.95	89.5	991.3	21.8			
2015	6	3	5	10	2.53	210.	8.81	89.3	991.2	28.2			
2015	6	3	5	20	2.34	214.	8.70	89.1	991.2	36.1			
2015	6	3	5	30	2.60	217.	8.69	89.3	991.2	38.8			
2015	6	3	5	40	2.45	218.	8.69	90.0	991.2	53.2			
2015	6	3	5	50	2.90	217.	8.78	89.9	991.3	66.1			
2015	6	3	6	0	2.73	220.	8.84	89.5	991.3	68.5			
2015	6	3	6	10	2.96	215.	9.26	88.3	991.3	265.9			
2015	6	3	6	20	2.91	215.	9.86	85.6	991.4	336.9			
2015	6	3	6	30	3.29	218.	10.41	83.5	991.4	386.4			
2015	6	3	6	40	3.03	222.	10.73	83.3	991.5	287.8			
2015	6	3	6	50	3.62	238.	10.65	84.4	991.6	137.4			
2015	6	3	7	0	3.37	232.	10.72	85.3	991.7	143.1			
2015	6	3	7	10	3.65	231.	10.80	85.2	991.7	115.8			
2015	6	3	7	20	3.22	227.	11.04	84.1	991.5	310.8			
2015	6	3	7	30	3.78	225.	11.97	80.3	991.6	527.6			
2015	6	3	7	40	5.45	230.	11.84	78.4	991.6	191.7			
2015	6	3	7	50	4.58	235.	11.54	78.1	991.7	63.8			
2015	6	3	8	0	4.08	237.	11.54	77.9	991.8	88.8			
2015	6	3	8	10	3.42	237.	11.72	77.1	991.9	134.6			
2015	6	3	8	20	3.73	239.	11.62	77.7	992.0	72.3			
2015	6	3	8	30	4.09	237.	11.71	76.0	992.2	106.9			
2015	6	3	8	40	3.98	233.	11.79	74.6	992.2	110.2			
2015	6	3	8	50	4.98	239.	12.34	71.6	992.2	366.1			
2015	6	3	9	0	5.02	239.	12.48	71.2	992.3	270.4			
2015	6	3	9	10	4.56	233.	12.58	70.5	992.3	283.2			
2015	6	3	9	20	4.71	233.	13.06	69.0	992.3	406.0			
2015	6	3	9	30	5.23	239.	13.11	68.3	992.4	402.7			
2015	6	3	9	40	4.55	224.	13.21	68.3	992.5	674.0			
2015	6	3	9	50	4.24	233.	12.18	75.5	992.8	219.4			
2015	6	3	10	0	5.17	233.	11.65	82.4	992.9	390.6			
2015	6	3	10	10	5.31	235.	11.80	80.4	993.0	300.5			
2015	6	3	10	20	6.41	243.	11.47	79.3	993.1	318.2			
2015	6	3	10	30	5.47	234.	11.92	77.4	993.1	516.5			
2015	6	3	10	40	6.00	240.	13.11	73.3	993.1	843.0			
2015	6	3	10	50	6.14	239.	13.31	69.9	993.2	435.6			
2015	6	3	11	0	5.30	234.	13.37	67.3	993.2	462.7			
2015	6	3	11	10	7.17	236.	13.54	61.6	993.2	621.9			
2015	6	3	11	20	7.33	239.	14.30	59.0	993.4	859.0			
2015	6	3	11	30	5.83	239.	13.94	57.8	993.5	539.9			
2015	6	3	11	40	5.42	249.	13.92	56.8	993.6	431.6			
2015	6	3	11	50	5.71	244.	14.58	56.7	993.7	445.7			
2015	6	3	12	0	7.01	244.	14.60	55.1	993.9	408.8			
2015	6	3	12	10	5.91	245.	13.91	56.1	994.0	292.9			
2015	6	3	12	20	6.46	247.	14.49	54.7	994.0	493.7			
2015	6	3	12	30	7.11	239.	15.04	51.7	994.0	683.2			
2015	6	3	12	40	6.77	239.	15.02	51.1	994.1	651.3			
2015	6	3	12	50	6.46	237.	15.17	50.3	994.2	664.0			
2015	6	3	13	0	7.37	238.	15.70	49.4	994.4	741.0			
2015	6	3	13	10	7.24	237.	15.81	48.0	994.5	866.0			
2015	6	3	13	20	5.93	236.	15.30	49.8	994.6	521.4			
2015	6	3	13	30	5.74	236.	15.56	50.0	994.7	636.2			
2015	6	3	13	40	6.63	248.	16.25	48.0	994.7	864.0			
2015	6	3	13	50	6.75	239.	16.21	46.8	994.8	792.0			
2015	6	3	14	0	7.09	245.	16.27	46.7	995.0	681.1			
2015	6	3	14	10	6.75	244.	16.16	45.4	995.1	781.0			
2015	6	3	14	20	8.38	256.	16.25	45.8	995.2	698.3			
2015	6	3	14	30	6.76	246.	16.04	46.1	995.3	624.0			
2015	6	3	14	40	7.12	240.	15.53	47.7	995.4	436.3			
2015	6	3	14	50	6.69	243.	15.96	47.8	995.4	653.9			
2015	6	3	15	0	6.59	236.	16.00	46.9	995.6	655.2			
2015	6	3	15	10	6.35	244.	15.80	47.6	995.7	642.7			
2015	6	3	15	20	5.33	242.	15.96	47.6	995.8	643.4			
2015	6	3	15	30	5.64	255.	15.98	47.4	995.8	475.9			
2015	6	3	15	40	6.53	239.	15.28	49.8	996.0	329.9			
2015	6	3	15	50	6.03	239.	15.49	49.8	996.0	372.3			
2015	6	3	16	0	6.84	236.	15.60	49.3	996.0	386.7			
2015	6	3	16	10	4.86	239.	15.71	48.7	996.1	527.9			
2015	6	3	16	20	6.01	239.	15.86	47.6	996.1	491.1			
2015	6	3	16	30	6.48	237.	15.77	47.7	996.1	459.9			
2015	6	3	16	40	5.73	242.	15.79	47.4	996.2	418.6			
2015	6	3	16	50	7.12	241.	15.72	47.5	996.4	334.0			
2015	6	3	17	0	5.28	243.	15.40	49.2	996.6	206.2			
2015	6	3	17	10	5.47	247.	15.21	50.9	996.8	309.7			
2015	6	3	17	20	6.32	243.	15.09	51.3	997.0	158.6			
2015	6	3	17	30	4.41	236.	14.75	52.7	997.0	84.1			
2015	6	3	17	40	5.03	284.	13.38	60.8	997.5	104.6			
